text,generated,predicted
"The electoral college has many inherent flaws that make it less desirable than a simple election by popular vote. It's only rebuttal to said flaws are weak, and provide little to no reason why the college is beneficial. So there is no real reason to have it in the first place. Popular vote stands to not only correct the errors of the electoral college, but also to refine our voting system. It would accomplish this by closer to a real democracy, and forcing the candidates to win over more people.

A democracy has long been revered as one of the best forms of government. It is more liberating than a dictatorship or monarchy in which people are governed by a higher class, which is more often than not decided by someone other than themselves. In a democracy however, people are given the ability to put who they desire in office. They have the ability to be governed by the person of their choice. This, however, is impeded upon by the electoral college. Because what it does is simply insert a middle man into an otherwise democratic society. We are forced to rely on people we elect to vote for us. Which is irrational as it is completely unnecessary. The extra step only sets us up for deception and betrayal. I mean why would you trust a man on the street to cast a vote for you when doing so yourself is much more reliable?

Though why does it even matter if the candidate you want to vote for won't even come to your state? There's obviously no reason to vote democrat if your say will simply be overshadowed by the wave of republicans in your area. With popular vote though, candidates should be more inclined to visit as many states as possible and get their message out there. Because a 51% vote in a state no longer means a 100% victory. With the new influx of political campaigns, perhaps more people are swayed from their usual path of voting. While yes, there are neutral states that need a push either way, you're not going to increase your votes tenfold by pushing past that 50% barrier. You actually have to earn every vote you get.

There is no real reason to keep the electoral college. It serves as a pointless middle man to an otherwise great government. Popular vote requires more out of the candidates, and puts more say into the individual vote.",0,1
"When we're having difficulty deciding what to do,we turn to someone in hopes of them giving us advice. For example, when you're at a resturant and you don't know what to get, you ask somebody else what they believe is a good option. Sometimes, you may even ask more than one person. Asking for more opinions from different people can lead to better choices. When asking for advice, think about the type of person they are, what kind of experience they had, and what option would be best for you.

There are many different types of people in this world. Some can be quiet and introverted; others can be loud and outgoing. When you're taking advice from somebody, consider: their personality, what they like, and what they don't like. Imagine you're deciding whether or not to go to a concert. If you ask someone who doesn't like them if you should go or not, they're most likely tell you no. If you ask someone who likes concerts, they're more likely to say yes. What they belive you should do all depends on what type of person they are and what they'd personally enjoy.

Last summer, my mom signed my brothers up for a summer camp. One enjoyed it because his friends were in the same group as him. However, my other brother hated it because he didn't like the people he was grouped with.

When I asked if I should go, if it would be fun, only one said yes. The different experiences they both had made them have different opinions about the camp as a whole.

Lastly, when asking for advice, the most important thing is to ask yourself is, ""Is this something I actually want to do?"" When considering your options, it all comes down to choosing what's right for you. Sometimes, asking multiple people for their opinion can leave you confused and even more frustrated than before. If you get to this point, think about the pros and cons of each choice. Decide whether or not it's the best option or if there's a better one for you.

All in all, hearing opinions from multiple people can help you make a better choice because it helps you narrow down the pros and cons. Everyone is a different person and everyone has different experiences. Getting advice from many people is an important part in problem-solving. It helps you find solutions to minor problems- like what to eat for dinner, and it can help you find solutions to greater problems- whether you should move houses or not. Sure, hearing advice from many people can be frustrasting, but it can also change your life for the better.",0,1
"Texting and driving puts innocent lives at risk every day, Higher risk than drunk drivers. However, some people feel that creating a law against phone usage is violating personal rights. Others feel that banning someone from using their cell phones is equivalent to telling someone that they can't adjust their radio or talk to someone else in their car. However, using a phone, whether talking or texting, while driving can be dangerous to your family or friends in the car including you and the people of your surroundings. All of the damage you could cause and all that has been caused in the past can and still could be avoided by simply pulling over. There are so many places to stop over and relax while you drink something and respond to the text where it is safe. If everyone turned their phone off before getting in the car, then there would be no worries about feeling the urge or need to pick up the phone and risk lifes. Research shows that while on the phone, crash risk quadruples.

Well-enforced traffic laws have been a highly effective countermeasure for reducing risky driving behaviors and the associated crashes, deaths, and injuries. However, it is not clear that laws limiting drivers' cellphone use are having the same beneficial effects. The research on the effects of driver cellphone and texting bans found mixed results. Even though the law has passed people are still going to text and drive but it helped a little and scared a few younger people being a law.",0,1
"Since the early societies with important philosophers such as Aristotle and Confucius, the world have been in a complex debate arguing about the best way to influence other people. As result, several ideas about how to influence people emerged, such as an internal agreement through the creation of the early constitution in Athens by Aristotle. Early constitution which tried to combat the earliest authoritarian ways to influence people through force. However, those ways to influence people were not effective because those factors dictate the people's actions and created a hostile environment. Therefore, the best way to influence others is by our own behavior setting a good example because this generates stability, creates higher standards, and effectiveness.

Henceforth, setting a good example generates stability because this do not create a patron of dictatorship that generate differences and hostilities between the relationship follower-influencer. As result, this factor create an ideal and healthier relationship, which is reflected in the quality of the relationship environment. As a consequence, the stability created it by our own behavior and example make our message easier to be transmit it and receive it. For example, the relationship parent-son. This particular and common relationship completely reflected the influence of a good example and how the parent behavior dictate the stability in the family, especially in his relationship with the son. As result, if the parent set a good example and behavior the son would be more open to receive the parent's influence. Therefore, a high grade of empathy would be developed. As result, there would not be any differences and hostilities that can damage the stability of the relationship.

However, many people still argue that there are different ways to influence others rather than setting a good example, such as internal agreements (e. i., constitution and other behavior codes). However, those ways still fall into the dictatorship and authoritarian scheme that make people disagree and create conflict. In addition, those rudimentary and forcing methods do not help the persons and the influencer-follower environment. In contrast, deteriorate and break any possibility of improvement because this authoritarian limit you, instead develop you. Therefore, by showing a good behavior and setting a good example the influencing process change drastically because this process became more active, inclusive, and dynamic. As result, this influencing way create higher standards because this method of influencing people promote values such as integration and solidarity that reach improvement and cooperation. As result, the higher standards break the authoritarian barrier and open the path for cooperation, participation, and admiration in the follower-influencer relationship.

Therefore, a great example led by a good behavior becomes more effective because there is a dynamic cooperation between followers and influencers that boosted their performance and empathy in the relationship. Hence this dynamic cooperation becomes stronger, as result the relationship reach incredible stages of solidarity, which is translated into a better and healthier way to influence people. In contrast, the old ""fashioned"" authoritarian ways to influence people just deteriorate the follower-influencer relationship by dictating and forcing the followers' actions. As result, the net influence, effectiveness, and impact by the authoritarian ways become lower than setting a good example and behavior. For example, the actions by the Mohammad Gandhi in India with his pacific civilian disobedience movement; where he led an incredible number of people just by example and a good behavior through the diverse hostilities. This show the huge impact of setting a good example and the effectiveness that this way have on influencing people. Therefore, setting a good example is the best way to influence others because this way is the less damaging and authoritarian, and more inclusive and beneficial method to achieve a greater result. In addition, because this method promotes solidarity and unity, instead of division and competition. Lastly, because this method highlight humanity instead of cruelty.     ",0,1
"Have you ever wonder how enjoyable science experiments is? You can create new substances from chemicals. Also, you can learn more about chemical and their reactions. In common, you can try some new experiments in the lab. To conclude, these are some enjoyable science experiments that you can do in a lab.

Did you ever try to create a new substance from chemicals? Will this is how people in the lab can do it. First, they measure the liquid and check the temperature. Then, they add another substance to react with the liquid and measure it again and check the temperature. Lastly, the liquid will precipitate or create a gas form. To conclude, this is how people create a new substance and chemicals in the lab.

You can't do a experiment without learning more about chemicals and their reactions. People who want to study about science take science class or a course to learn more about substance and chemicals. Also, people in the lab learn about chemical compounds and their specific names. To conclude, this is how people studying or learning about chemicals and substances.

You can't have fun without trying some new experiment in the lab. If you try a new experiment in the lab you can understand more better about science. Also, trying something new is hard, but it can become more fun and enjoyable to do in your life. To conclude, trying something new in your life is the best life choice.

In conclusion, learning about chemicals, creating something new and trying new experiments in your life is more fun and enjoyable than anything else. This can also help you become a scientist for those people who like to study about science and learn about chemicals. Than what are you waiting for, get your science class or courses now!!!",0,1
"In ""The Challenge of Exploring Venus,"" the author provides a compelling and efficient argument to support the idea that studying Venus is a worthy pursuit despite the dangers. Using statistics, factual information, and specific plans being developed as we speak, the author convinces the audience that exploring Venus is worth the risks involved. The author throroughly describes the immersive learning possibilities that could be discovered by studying the foreign planet, the surviveable and safe travel conditions for humans, and other exploration options to ensure a safe and efficient venture to Venus.

First of all, the author immediately combats the argument of Venus being too dangerous to venture. When discussing the exploration of Venus, most people are turned off by its reputation as a dangerous and challenging planet for humans to study. While the author doesn't stray away from these harsh extremities, they make sure to prove how these details seem insignificant and how safe travel can still be executed. The author thoroughly describes the plan provided by the National Aeronautics and Space Administration (NASA) to allow astronauts to float above the fray and avoid the hazardous conditions. They provide specific qualities of the plan, such as the air pressure being close to the sea level on Earth, the abundance of solar power, and the containment of radiation, to prove how humans would be kept in a safe atmosphere. They even provide a real world connection between NASA's possible solution and a blimp-like vheicle hovering around the ground to make it easier for the audience to understand. The author combats the speculaiton of Venus being too dangerous to explore in order to further support the idea of it being a worthy pursuit.

Furthermore, the author heavily emphasizes the learning opportunities that exploring the foreign planet would undoubtedly provide us. While providing simple, yet interesting facts about Venus, such as it being the planet closest to Earth's density and size, may be enough to intrigue the audience into wanting to learn more about the planet, the author takes it a step further. The author goes in depth about the possibility of Venus being the most Earth-like planet in our solar system long ago. They detail the planet's environment today, consisting of Earth-like structures such as rocky sediment surfaces, valleys, mountans, craters, and other geological findings. They also state ""Long ago, Venus was probably covered largely with oceans and could have supported various forms of life, just like Earth."" This information opens up an entirely new realm of possibilites for the audience to consider, and is more likely to interest them as it directly relates to our life on Earth. The way the author has set up the comparisons of Earth and Venus have allowed the audience to view the exploration of the planet as an opportunity to see a planet that could be like us; a planet with living, breathing forms of life similar to what we see everyday. The author uses this information to encourage the audience to view the pursuit of Venus as a chance to gain information on the things we see in our everyday life, and not just complex ideas that are difficult to understand and most-likely won't affect them.

Finally, the author provides numerous options being developed for humans to embark in safe and efficient travel to Venus. When discussing the potential plans to explore the planet, the author states ""Many researches are working on innovations that would allow our machines to last long enough to contribute meaningfully to our knowledge of Venus."" This quote makes it clear to the audience that scientists are doing whatever it takes to develop multiple, efficient plans for space travel. The author also goes onto provide different examples to further convey how close scientists are to developing the safest plan possible. They specifically mention the use of simplified electronics made of silicon carbide and explain how they've already been tested in a chamber that simulate the conditions of Venus's surfaces, yet how they're still being improved upon. They also describe an old technology called mechanical computer, noting how this technology has already been used frequently in the 1940's and how it can be incorporated into space travel now. The author has given detailed descriptions of the efforts made and the options available to provide a safe embarkment for humans to support the ideas that Venus is a worthy pursit.

Clearly, the author has efficiently and convincingly supported the idea that studying Venus is a worthy pursuit despite the dangers it presents. By describing all the information about the existence of other life forms and the similarities to Earth that we could potentially learn from the study, the author proves how worthy Venus is to be discovered. The author also rebuttals one of the main concerns for traveling to the planet by explaining how plans are being developed to make travel and living conditions surviveable, safe, and efficient for both humans and machines. In ""The Challenge of Exploring Venus,"" the author was able to convey and support the idea that Venus is worthy of exploration.",0,1
"Often times, when we're looking for advice we talk to multiple people, why is that? When your looking for advice or a solution to a problem, do you talk to more than one person? If so, did that lead to a better result? In my experience talking to multiple people about a problem proved to be a good idea. I believe seeking multiple opinions can help someone make a better choice because of people's experiences, perspectives, and backgrounds.

First off, one reason why you should seek multiple opinions when trying to make a good choice are people's experiences. People's experiences shape who they are, and determine how they respond to certain situations. Different people have different experiences, leading to different responses. Someone who has ran into your situation before will most likely give better advice than someone who's never been in that situation. People tell you to respect your elders because of all the experiences they've had, older people probably have a lot of solutions to problems you may have.

Secondly, another reason why you should talk to multiple people about a situation are perspectives. Every person has an unique perspective, influenced by their past experiences or current situation. For example, if two people went to the store, a three year old and a twenty one year old, their perspectives would be very different. Everybody looks at a situation from a different perspective, and that can prove useful when you're looking for advice. The way someone comprehends a situation can be heavily influenced by their perspective.

Lastly, there are people's backgrounds. Someone's background is made up of many different things including ethnicity, religion, or culture. Across cultures situations can be interpreted and handled differently, so someone's background can impact their interpretations of situations or problems. All this can lead to advice you wouldn't get from your own background. Someone's background plays a role in the first to things I mentioned, experience and perspective. People's unique backgrounds can give them unique experiences and perspectives, that might differ from your own.

In conclusion, there are many benefits to seeking multiple opinions when trying to make a good choice, and there are many things that can have an impact on the advice people may give you. If you didn't ask others for advice, you would only have your own knowledge to deal with your problems, instead of the world of knowledge at your disposal. I believe you should seek opinions from multiple people because of people's unique experiences, perspectives, and backgrounds.",0,1
"Today we as humans live in a society that is controlled by the advancement of technology and as certain things become easier to access, we seem to get distracted by the objects we have at our disposal. Problems in our society become self-evident as statistics show the accidents that happen due to our carelessness. The purpose of this essay is to show the reader as to why cell phones should be prohibited to be in use while conducting a motor vehicle; therefore, I will state and point out facts, statistics, and different sources to support my claim.

The first argument in my essay is the amount of damage that occurs during conducting a vehicle and using a cell phone at the same time. Throughout many years, the toll taken on by drivers has increased greatly. New statistics show up every day as to why accident are occurring on the road. This leaves an increase in death rates as motor accidents can result in injury and death. Laws have been set in place to prevent these accidents; although, there is a change in the rate of accidents, people still decide to use cellphones. A change must occur in order to lower the rates of accidents caused by cell phone use. This could be the most known and dangerous reason as to why cell phones are a harmful distraction during driving.

Although using a cell phone is harmful to a person while driving, sometimes in the case of an emergency, one must use their cell phone in order to receive calls. And to improve the chance of proper navigation through roads, navigation systems allow for easier access to reach certain locations when driving. There are many reasons as to why cell phones could be useful; however, they are greatly outnumbered by the cons. Even if it's to receive a call or text, the problem is not the cell phone itself but ones conscience to obscure their focus from the road. As this is the reason as to why accidents happen in the first place. And as much as we want to reduce these accidents, we must take a priority on to our driving by ourselves setting a restriction as to when we can use our phones while driving.

In addition to my statements, although cell phone use can benefit the driver, we must still restrict any type of use until we can lower the rates of death and accidents connected to each other. As this is the only way we can fully change the situation we are in right now. More strict laws should be placed in order to combat these dilemmas. However, this will not be an immediate change in our society as some will rebel against the new laws that should be placed to be stricter, but it is a step in the right direction and a good continuation in change the social standard of using cell phones while driving. And soon in time, we will see a change in our society all together.

In conclusion, my stance in the argument on cell phone use while drives stands where I have shown in this essay. I hope you can agree with me as to why I believe in the change this will bring to our society and change the rates in accidents making our cities, town, and roads safer for everyone. This changes is a great feat that we can achieve as long as everyone is on the same page. Together we can relieve our worries of driving with care-free people driving beside us. We make our roads safer for everyone. The facts that I have stated in this essay are self-evident and require support from everyone in order to change our stands on cell phone use while driving.",0,1
"Dear Senator,

I am writing this letter to inform you of how I think changing to election by popular vote for the president of the United States would be better than keeping the electoral college. Back in 1960, in the Louisana legislature, segragations nearly succeeded in replacing the Democratic electors with new electors who would oppose John F. Kennedy. Occasionally, electors have refused to vote for their party's candidate and cast a deciding vote for whomever they please. The electoral college is unfair to voters because of the winner-take-all system in each state. With an electoral college it's the electors who elect the president, not the people. The Electoral College method of selecting the president can turn off voters for a candidate who has no hope of carrying their state. Voters in presidential elections are people who want to exspress a political preference rather than people who think that a single vote may decide an election.",0,1
"I think that they should keep the electoral collage because the founding fathers established it in the Constitution as a compromise between election of the President by a vote in Congress and election of the President by a popular vote of qualified citizens. The Electoral Collage process consists of the selection of the electors. Under the 23rd Amendment of the Constitution, the District of Columbia is allocated 3 electors. Each candidate running for President in your state has his or her own group of electors.

Most states have a ""winner-take-all"" system that awards the electors to the winning presidential candidate. After the persidential election, your governor prepares a ""

Certificate of Ascertainment"" listing all of the candidates who ran for president in your state along with the names of their respective electors. Your state certificates of Ascertainments are sent to the Congress and the National Archives as a part of the official records of the presidential election.

The Electorial Collage restores some of the weight in the political balance that large states lose by virtue of the mal-apportionment of the Senate decreed in the Constitution. They avoid the problem of elections in which no candidate receives a majority of the casts.",0,1
"Knowledge is devine As it is better to have broad knowledge than specified to specific subject broad mind people has the natural tendency to understand things in a better way and aiso he can learn or grasp things quickly than one with specified knowledge and also broad knowledge leads to trasfer the plan and research work depend upon the boom of the particular subject he is interested in.

What do you think is the best way to learn a new subject? The best method is to read books and articles about the subject you want to know more about. If you can't find the information you are looking for in books or articles, try to find it on the Internet. The Internet is a great source of information about a wide variety of subjects. You can search for information on a particular topic by using the search engine on your computer or by typing in the name of a! Topic. For example, you might type in ""how to write a computer program"" to get a list of links to articles on that topic, or you could type ""computer programming"" into the Google search box and see a number of articles related to the topic of computer programming.

",1,0
"Dear, State Senator

I am in favor of keeping the Electoral college. i am in favor of keeping Electoral college because it was the original decision made by our founding fathers. the founding fathers established it in the constitution as a compromise between election of the president by a vote in congress and election of the president by a popular vote of qualified citizens.

The Electoral college consists of 538 electors and a majority of 270 electoral votes is required to select the president. under the 23rd Amendment of the constitution, the District of columbia is allocated 3 electors and treated like a state for purposes of the elctoral college. for this reason, in the following discussion, the word ""state"" also refers to  the District of columbia..

most states have a ""winner-takes-all"" system that awards all electors to the winning presidential candidates.

but people  like Richard Nixon, Jimmy Carter, Bob Dole, the U.S Chamber of commerce, and the AFL-CIO think that we should abolish the electoral college.

although i am in favor of it, there are some disadvantages to electoral college. under the electoral college system, voters vote for a a slate of electors who in turn elect the president.

the american people should consider themselves lucky that the 2000 fiasco was the biggest election crisis in a century; the system allows for much worst.",0,1
"Would you let students read eachothers emotions in a classroom? I will be addressing why this may be valuble to students, or even to the whole school and why it may not be valuble.

The first thing i want to talk about is how it can be benificial to the Students. What if your close friend or even a teacher isn't acting their usual self. You can't quite figure out what the cause may be with them. And instead of asking, you could see what their emotion is through technology. If it shows up that they're sad you can figure out a way to encourage them to talk about whats going on. Or you can just figure out a way to cheer them up with out knowing their personal life. Or you could see if the person is just plain tired. So checking their emotions can also help you to understand that it may not even be you. They may be exhausted after a long day. So then you learn not to take things so personal.

A reason it may not be Valuble is people just need privacy. Maybe someone is upset over something personal that has happened in their life. I feel like if you do use the techology on the wrong person, it could set them off and lead them to being more irritable. Some people like to handle their emotions in different ways. Even if that means doing it in peace with no interuptions.

In conclusion, I feel that it depends on the situation in a school or town. It depends if you actually know the person, or if the person likes to be left alone or not. Everyone deserves privacy. So if schools were to do so, I suggest getting contracts to see who would be up for it and who wouldn't",0,1
"The era of personal mobile transportation may be coming to an end. Many cities all over the world have taken part in a ""car-free day"". Residents of an experimental suburb in Vauban, Germany have given up their cars to participate in a movement called ""smart planning"", a developing trend in Europe. The goal is to reduce greenhouse gases.

With countries all over the world taking part in the percentage of greenhouse gases in the air, it is vital we all unite to clear up the air for our future generations.

In Bogota, Columbia, people are ending their car-dependent lives and participating in events such as the ""Day Without Cars"". The goal of this event is to ""promote alternative transportation and reduce smog,"" according to Andrew Selsky's article in the

Seattle Times.

Businessman Carlos Arturo Plaza stated: ""It's a good opportunity to take away stress and lower air pollution,"".

So what are the advantages of limiting car usage? According to Selsky's article, the city of Bogota, Columbia have replaced ""uneven, pitted sidewalks"" with ""broad, smooth sidewalks""; ""rush-hour restrictions have dramatically cut traffic""; ""and new restaurants and upscale shopping districts have cropped up"". But what exactly does that mean for the world and our everyday lives?

""When I had a car I was always tense. I'm much happier this way,"" according to Heidrun Walter from Vauban, Germany, featured in an article by Elisabeth Rosenthal in the

New York Times.

Citizens like Heidrun Walter may feel less tense and happier. Also, smog and traffic will be cut drastically if citizens gave up their car-dependent lives.

In a way our lives may be more simple and healthy if we walked, rode a bike, or even rollerbladed to school/work. The smog would clear up and our everyday lives would be greater than before.",0,1
"Quite often, we find ourselves needing advice on things we don't know much about. On certain occasions, we search for more than one person for it. People may end up gaining multiple viewpoints from doing such, as well as grasping a better understanding on a matter. They may also think their final decisions over more thoroughly.

When multiple people are questioned about a matter, it's not all likely for all of them to have the same viewpoints. In that way, someone looking for advice from multiple people could possibly gain a more unbiased and logical opinion. From an unbiased standpoint, someone could see a situation with an open minded view.

Questioning multiple people for advice often gives more information on the topic itself. When more is known, it's practical for someone to feel less confused than they may have been before they began asking others for help and advice. One may also feel more at ease with knowing more than less.

A person who may not know how to handle a certain situation may become stressed from the lack of knowledge and experience. With acquired information and opinion, it generally becomes easier to ponder over a situation at hand. While knowing the pros and cons, someone could figure a decision that would be best for them and others involved, if anyone at all.

From derived information one could obtain by looking at multiple views, one could gain more knowledge, peace, and less bias overall. In conclusion, it would be a better idea to search advice on situations from multiple people, if possible, than over a singular individual, to avoid bias.",0,1
"They say Venus can sometimes be our nearest option for planetary visit. Its a crucial consideration given the long time frames of spave travel. The value of returnung to Venus seems indisputable, but what are the options for making such a mission both safe and scientifically productive.

I think if we can study Venus up close we'll get a better understanding of the planet, like what materials it has and how the weather conditions are. NASA has a compelling idea for sending humans to study Venus. NASA's possible solution to the hostile conditions on the surface of Venus would allow scientists to float above the fray. A blimp-like vehicle hovering 30 or so miles above the rolling Venusian landscape. However, peering at Venus from a ship orbiting or hovering safely far above the planet can provide only limited insight on ground.

To meet the challenge presented by Venus has value, not only because of the insight to be gained on the planet itself, but also because human curiosity will likely lead us into many equally intimidating endeavors. Our travels should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation.",0,1
"Although skeptics are proclaiming that there is life on Mars, NASA has scientifically proven the true, less exciting conclusion: the mysterious face seen on the Red Planet is just a natural landform called a Martian mesa. Photographs from different spacecrafts have revealed an image on Mars that appears to have a ""shadowy likeness of a human face"". Shadows on the object give ""the illusion of eyes, nose, and mouth."" Many believe this is a key piece of evidence showing past or present alien life. However, NASA has examined multiple facts to turn down this claim.

In 1976, NASA's Viking 1 spacecraft captured the first look at this mystertious figure. While looking for landing sites for Viking 2, its sister ship, the spacecraft came across the Face in a region on Mars called Cydonia. Scientists conluded that the formation was a Martian mesa with shadows creating facial features. Although the claim was made, the image created suspicion in many. What if the Face was an alien artifact? However, on April 5, 1988, Mars Global Surveyor took another photograph, and this image was ten times sharper than the 1976 picture. Again the Face was shown as the same type of natural landform. Finally, in 2001, a third picture of the Face, taken by the latest Mars Global Surveyor, created solid evidence to the past conlusion. Also, a discovery of life on Mars would benefit the comapany of NASA. Therefore, the organization would not hide a discovery of life on the planet, as many skeptics believe the comapany would do so.

The most plausible theory is that the Face a natural Martian mesa. Three photographs from spacecrafts support this claim, and the fact that the landform is in Cydonia, an area with many of these formations, further backs this conclusion. NASA has no reason to hide new scientific discoveries of life on different planets, and the company is not doing so here. Although the discovery of unknown life would be an extraordinary feat, scientists must continue to research into different areas of space, hoping to find evidence for such conclusion.",0,1
"So, I was walking down the street the other day, in my NASA uniform, when a conspiracy theorist stops me to ask me a few questions about the Face on Mars. ""Sir, I am with the Conspiracy Theorist League, or the CTL. I just wanted to ask you a few questions about the supposed Face on Mars. My coworkers and I think that the Face is a remnant of an alien civilization. We would like to hear your opinion on the subject."" ""Well,"" I began begrudgingly, because these guys had no idea what the Face really is. ""The face is really just a mesa whose shadows made it look like a face at first glance."" I said. ""Really?"" The CTL representative says. ""How fascinating. The real question, though, is what proof do you have that you are not lying to us."" ""Well, for one thing, NASA wouldn't benefit from the keeping the discovery of aliens away from the population. Two, our images have shown us that the face is really just a hill, nothing more, nothing less. Also, the Face is in an area that is full of mesas just like it, so it would be absurd to think that the Face is anything but a mesa."" ""Alright then, thank you for your time."" The CTL representative says as he walks away.",0,1
"The United States has always had people complaining about the Electoral College, and that's exactly what I'm about to do.  I think that the Electoral College was probably a good idea at first, but it's not very helpful for the elections.  The Electoral College, as you know, has people from every state, some states having more on it than others based on the population.  It's not right to have a few people have just as big of a say as hundreds of thousands of people.

I read from ""The Indefensible Electoral College: Why even the best-laid defenses of the system are wrong"" and learned that in 2000, Al Gore won the popular vote from the people, but then lost the election because the Electoral College voted against him.  That means that the president was not picked based on who the people of this country wanted, but who only a small amount of people wanted.  How does that make any sense at all? There's no way to defend that.  If it's OUR country, WE should be the ones voting for who we want to lead us, not a couple of people who think they're more important than the rest of the population that votes.

What happens if there's a tie in the Electoral College?  We're going to take it to the House of Representatives?  That means ONE person will be representing their whole entire state's vote.  How safe is that?  I'm sure if it comes down to it and we have to do that, there's going to be a lot of people who aren't happy.  It doesn't even make sense to have one person have as much say as their whole state put together.

There are some good things about the Electoral College, though. I admit the Electoral College would be good when the people's votes are close or maybe even tie, but how often is that going to happen?  I think it's also smart that when you vote for who you want to be president, you also vote for their electors.  That's much better than having to vote for a president and the electors separately.  It'd be much easier though if we got rid of electors all together.

It's kind of like when you're at a crossroads.  You and someone else get there at the same time.  They're to your right, so they have the right of way and can go first.  It doesn't matter that you got there at the same exact time, or even if you're going somewhere more important than where they're going.  It's like that with the election.  The Electoral College and the state may both be voting, but the Electoral College has the ""right of way"" and has more importance over us, whether they care who they're voting for or not.

The Electoral College was made a long time ago by people that some will argue were a lot smarter than us, but as times change, so should rules.  I don't think it was a dumb idea, it seems smart as a whole, but I just don't think when you actually put it in use it's fair.  When you cast your vote, you want it to mean something, but if someone else exactly like you happens to be one of the electors for the College and votes for someone else, their vote is a lot more important.

There's a lot to be said about the Electoral College... Both good and bad, but in the end there isn't much anyone who is normal and whose vote barely counts for anything can do.  We can say how bad it is however much we want.  We can throw at you facts upon facts about how unnecessary or unfair the Electoral College is.  In the end, it's up to the government to decide what will happen, as it always has been.

To sum it all up, the Electoral College isn't a smart way to help decide who should be president. This is the United States of America, it's for the people and made by the people, so why on Earth should they not be able to be the only ones to pick who will run them as a country?

Please take into consideration everything I have said.  Thank you.",0,1
"I'm a scientist at NASA and I know that the face is just a natural landform. I have plenty of reasons why that is, and why it wouldn't be an alien. Yes, the face on Mars has become a pop icon, but that doesn't mean people could just assume it's an alien. NASA has plenty information and data for why it's just a natural landform. I'll explain my thinking as me being a scientist at NASA.

My first reason is that NASA unveiled the image for all to see. The picture noted a huge rock formation which seemed to be a human head that had eyes, nose, and mouth. You just have to think about it, those characteristics are obvious. I mean yes, it was found in Mars, but that doesn't mean it couldn't have been a human. People just have to think more into the possible and not the impossible, because everything is possible.

My second reason is that they photographed the face. Other scientists at NASA saw that it clearly looked like a human head. My third reason is that they even snapped a picture ten times sharper than the original Viking photos! When the image first appeared on a JPL web site, it clearly revealed a natural landform. There was no alien monument after all.

This is why I, as a scientist at NASA think it's a natural landform and not an alien . these three reasons I have should make people think about it again and decide it's officially a human head. Those who believe it's an alien, should believe more in miracles. Anything could happen in Mars or any other place around the planet. This is only my opinion, but it sure makes me feel like I'm right about my thinking.",0,1
"It is hypothesized that despite an effective way of communication, using cell phones during driving results in distracting attention of driver increasing road safety concerns. Cell phones were introduced in the United States market in the decade of 1980 and their usage instantly grew during next two decades. The trend of using cell phones has increased throughout the world. One of the primary reasons for the gigantic growth of cell phones is that they facilitate communication offering high levels of flexibility reaching desired person within seconds whether he/she is at office, home, or outside driving a car etc. Cell phones support in making a direct contact with person effectively and without wastage of any time. Other main reason for the explosive growth of cell phones is the safety aspect. Cell phones make it easy to contact during emergency even during driving although using cell phone while driving is mostly dangerous and not advisable, it provides the convenience of tackling emergency, listening to music through hands-free, and tracking routes etc.

There are number of traditional ways that distracts driver's attention. They include talking to passengers, lighting and smoking a cigarette, eating, drinking etc. It is pertinent to mention that attention of driver distracted through cell phones means driving and communicating while increases threats to safety. Furthermore, drivers have also to operate both, vehicle and cell phone, simultaneously, that also distract attention leading to dangerous accidents, and in some cases resulting in death of driver and passengers. In other words, cell phones reduce driver's performance.

Cell phone users while driving has low level of perceptions. There exists a direct relationship between perception and performance of a driver. Distracted attention results in low perception of the driver reducing performance levels. A major strength of driving skills is a pro-active approach anticipating actions of other drivers and adjusting accordingly. However, a driver busy in conversation on a cell phone is unable to adopt a pro-active approach and it becomes almost impossible to anticipate other person's attitude as well as behavior. The consciousness of events happening around vehicle has a huge impact on driving. It is necessary for the drivers to monitor outside events and their possible impacts on driving. Using cell phones make it difficult to keep an eye on the outside events. Negligent behavior is highly immoral and unethical as it exposes human lives to a huge threat of accidents that could ultimately lead even to death.

Although, there are grave negative impacts of using cell phones during driving it is pertinent, for the sake of arguments, to present benefits also. The most important benefit of cell phones during driving is again the security factor. During emergency situations cell phones can provide help and driver can make emergency calls, even reporting any dangerous scenario such as roadside accidents. Through cell phones a driver can locate the desired route. Furthermore, using FMs on cell phones can provide information about weather and traffic.

The paper has presented arguments on both sides of the issue using or not using cell phones during driving. Based on arguments presented in the paper, it can be concluded that despite an effective way of communication, using cell phones during driving distracts attention of driver increasing road safety concerns.",0,1
"""When you vote what do you commonly feel? Do you feel as joyful that your making a difference in the country as an elephant in its prime leading the herd? Perhaps you feel content, fairly certain that you picked the best person for the task like a donkey who's pleased to take a nap after helping his owners plow the field. Or maybe you just don't feel that your vote changed anything, still residing in the vote booth pointlessly waiting to be seen."" The American people have always felt that they alone should decide who is to lead them. While this has been the case since America became a country, there are those who feel our current process of electing the people who will elect your candidate isn't a desirable system. Personally, I think the Electoral College is a acceptable method considering that it causes the candidates to interact with a greater bulk of the country, it makes voters consider there votes even more, and it prevents dilemas or tension relating towards the elections much more effectively. Although voters can never really all agree on something",0,1
